Irn,SellerGstin,BuyerGstin,DocNo,DocDt,AssAmt,IgstAmt,TotalVal
14845947f05f4849b8ccfaccd308ed5a,21ABCDE9896F1Z45,35ABCDE5420F1Z38,INV-13571,2024-01-16,279566.7,50322.01,329888.71
f5a43f48d8344bdd9f5e14ff39885a27,15ABCDE4484F1Z1132,24ABCDE8086F1Z838,INV-13572,2023-09-07,65017.05,11703.07,76720.12
a758d947e4f4446aad75e6cc2cccf4db,32ABCDE1432F1Z866,31ABCDE6714F1Z210,INV-13573,2023-07-31,211847.9,38132.62,249980.52
ae3575c834ed4de78d8336de23bab287,27AAAAA5333A1Z72,27AAAAA5691A1Z200,INV-13574,2023-09-09,362449.44,65240.9,427690.34
17bd1dd139c5495882b0d19cd071c621,11ABCDE1057F1Z886,22ABCDE1168F1Z1110,INV-13575,2023-11-16,56218.47,10119.32,66337.79000000001
58966a3a6dd64fb58ff5575e538b12df,07BBBBB5095B1Z460,28ABCDE6130F1Z306,INV-13576,2023-12-28,141288.03,25431.85,166719.88
0788668408304c4fb748b2975e5fbb29,35ABCDE5442F1Z933,26ABCDE3416F1Z83,INV-13577,2023-09-06,231865.56,41735.8,273601.36
f58d44f5d7b243bc83bca7fa574cb228,17ABCDE8496F1Z713,24ABCDE6433F1Z1017,INV-13578,2023-12-21,434444.56,78200.02,512644.58
dc0bee38d0d6465c86c370355555b5d0,30ABCDE1655F1Z1066,33ABCDE5912F1Z241,INV-13579,2024-01-15,392565.12,70661.72,463226.83999999997
50cd3a1eef404f1c9b7bc7f96783e881,07BBBBB3631B1Z480,35ABCDE7026F1Z515,INV-13580,2023-09-02,196419.14,35355.45,231774.59000000003
c86c3f5b56f545f4b790fdd736a5138f,07BBBBB3095B1Z227,23ABCDE7992F1Z763,INV-13581,2023-06-03,273498.68,49229.76,322728.44
3df00aa4f998442481d400652486aab4,30ABCDE4896F1Z312,16ABCDE2051F1Z956,INV-13582,2023-10-22,302302.59,54414.47,356717.06000000006
d8b6dd2c67114e8480bd5eef91af6f93,25ABCDE5996F1Z876,21ABCDE4573F1Z113,INV-13583,2023-07-24,461908.91,83143.6,545052.51
caa22c63332a444f9c2b743c8c6ab990,07BBBBB3144B1Z125,26ABCDE5871F1Z585,INV-13584,2023-12-06,403141.53,72565.48,475707.01
26704e565e58438eb4a7997604dbc06b,16ABCDE9999F1Z284,33ABCDE5213F1Z498,INV-13585,2023-08-22,376536.52,67776.57,444313.09
272d49fed4cf48fa92507804393ac264,27AAAAA7062A1Z126,27AAAAA7649A1Z25,INV-13586,2023-12-03,76452.18,13761.39,90213.56999999999
1e0fba51c3a8475fb4b8e5a0eecaef14,24ABCDE4544F1Z247,19ABCDE2700F1Z42,INV-13587,2023-09-01,173303.39,31194.61,204498.0
2a5a25afb5ab4fd6aa4415b66befdd44,34ABCDE6284F1Z995,21ABCDE3359F1Z68,INV-13588,2023-06-24,455797.9,82043.62,537841.52
0734e3fa388f42bcae7b2d0ad74aad44,19ABCDE3449F1Z456,20ABCDE8817F1Z211,INV-13589,2023-10-08,313651.89,56457.34,370109.23
c2979ccb47ce4069a6e2de4f931805ff,07BBBBB5535B1Z451,11ABCDE4401F1Z341,INV-13590,2023-07-01,344168.7,61950.37,406119.07
2d5bbd30f43642c89124b0a784fca7d3,07BBBBB5790B1Z195,11ABCDE1137F1Z488,INV-13591,2023-08-23,123250.34,22185.06,145435.4
c149f3e35d764b52b05f01940dcf0c64,33ABCDE3319F1Z901,32ABCDE3766F1Z71,INV-13592,2023-08-25,131478.65,23666.16,155144.81
7f58e7d14d4446d095cf78fa766a2937,11ABCDE2304F1Z864,23ABCDE5966F1Z313,INV-13593,2024-01-11,55212.1,9938.18,65150.28
fd36bc365bae4ff3b7a996444f807b06,21ABCDE2778F1Z724,20ABCDE8709F1Z617,INV-13594,2023-05-13,152505.28,27450.95,179956.23
87b4e57726604166a9cc376b04b32d6d,27AAAAA8083A1Z258,27AAAAA2441A1Z299,INV-13595,2023-06-14,421761.7,75917.11,497678.81
878be51b7de443ccb737bdcc6d8e7635,07BBBBB5095B1Z460,21ABCDE4958F1Z817,INV-13596,2023-11-03,441026.02,79384.68,520410.7
66c151842a1a4ac6bbaee256d9ac516f,14ABCDE6695F1Z65,23ABCDE4512F1Z401,INV-13597,2023-09-24,382382.55,68828.86,451211.41
3545ab53c0cc4d92a32599d27415d394,07BBBBB9645B1Z53,22ABCDE3165F1Z752,INV-13598,2023-08-03,84630.68,15233.52,99864.2
2d0011c96e304c9f8e8c78ece64aa6fb,07BBBBB7325B1Z340,22ABCDE7185F1Z887,INV-13599,2023-09-03,91480.2,16466.44,107946.64
5e3dbccf08cd466aad9216f31daa1c26,12ABCDE4004F1Z997,17ABCDE8591F1Z1044,INV-13600,2023-09-19,383660.69,69058.92,452719.61
04ffe190e18b4512987e19edf79946ef,16ABCDE1269F1Z722,31ABCDE2874F1Z943,INV-13601,2023-10-23,484832.96,87269.93,572102.89
d3d6745f7d6c43748cdac7ee54565740,27AAAAA8477A1Z230,27AAAAA8870A1Z53,INV-13602,2023-09-09,386989.51,69658.11,456647.62
7f0b447c87124ab2a09eb3ba501aa0e6,20ABCDE9165F1Z723,28ABCDE3737F1Z608,INV-13603,2023-12-26,183597.74,33047.59,216645.33
b074672626da462cbbaa6c67ab8a1e21,07BBBBB4410B1Z74,23ABCDE5782F1Z111,INV-13604,2023-09-19,95999.88,17279.98,113279.86
a03f9740884c4e17a0ddddf6bf222109,07BBBBB8528B1Z99,16ABCDE3960F1Z385,INV-13605,2023-06-06,388129.34,69863.28,457992.62
fffa84fbc201491c98068b87ed069c45,35ABCDE7354F1Z851,36ABCDE1106F1Z615,INV-13606,2023-10-25,459411.53,82694.08,542105.61
eee9622a32354544bca70dd4f5f114ad,19ABCDE7173F1Z143,36ABCDE6769F1Z209,INV-13607,2023-12-03,458237.51,82482.75,540720.26
82d546658dc4408e9785c99ced75f74d,07BBBBB8182B1Z81,11ABCDE6992F1Z142,INV-13608,2023-12-03,273884.02,49299.12,323183.14
1e9342a4db3f4d72967c0f0ea7b3269c,35ABCDE9331F1Z9,23ABCDE1380F1Z516,INV-13609,2023-11-29,367340.5,66121.29,433461.79
962707c8fcb440819b715697e8e9dbb2,20ABCDE1951F1Z323,20ABCDE4734F1Z1021,INV-13610,2023-09-22,443253.79,79785.68,523039.47
9a0cfe14048b44e5a15e347b3b17bd6f,21ABCDE2929F1Z1197,26ABCDE6753F1Z858,INV-13611,2023-08-30,448394.63,80711.03,529105.66
709c9f414e4a45bba01af8c6bc387268,23ABCDE4037F1Z57,30ABCDE4684F1Z830,INV-13612,2023-07-19,423399.0,76211.82,499610.82
0cf028c2a6d94f8495132f4bc019bb82,30ABCDE4684F1Z830,15ABCDE2702F1Z235,INV-13613,2023-08-26,158907.92,28603.43,187511.35
c529ca68ff0841ff9f2cbb78a8ebd76a,22ABCDE4372F1Z800,26ABCDE6236F1Z701,INV-13614,2023-05-18,458450.18,82521.03,540971.21
5a5f30f8324f41e3bcb6926a7cd890c7,27ABCDE8704F1Z736,26ABCDE7837F1Z1150,INV-13615,2023-10-07,55588.73,10005.97,65594.7
53c7701053754c48a82fb6918859a18e,14ABCDE6012F1Z301,19ABCDE1501F1Z770,INV-13616,2023-09-11,57317.07,10317.07,67634.14
71db1a38c1094b77b1151bcd01b3f8b2,12ABCDE7479F1Z1092,12ABCDE2467F1Z1183,INV-13617,2023-04-29,364555.45,65619.98,430175.43
04a45c79942148c8801b1239acc2e801,21ABCDE6211F1Z786,13ABCDE6009F1Z435,INV-13618,2023-12-05,137937.46,24828.74,162766.19999999998
d015fbd8ae9c4bf49b74e50b74605dbb,29ABCDE6877F1Z367,30ABCDE4684F1Z830,INV-13619,2023-07-23,246729.91,44411.38,291141.29
f51e5e07578146ccaf75ed4621074016,07BBBBB1183B1Z295,23ABCDE2097F1Z408,INV-13620,2023-06-25,163780.4,29480.47,193260.87
5c9f222665504155a4fe90646f70c839,26ABCDE9345F1Z203,26ABCDE4302F1Z692,INV-13621,2023-11-21,146761.62,26417.09,173178.71
38749f3d3fb94dc180cf8d3b1f735261,07BBBBB1303B1Z384,32ABCDE7393F1Z619,INV-13622,2023-12-29,382981.65,68936.7,451918.35000000003
a984bd132d864f84a05c5f19217ee4dd,31ABCDE9460F1Z432,21ABCDE8131F1Z863,INV-13623,2023-05-07,395827.19,71248.89,467076.08
c0c758f3b5ca49b7818afd175765a900,27AAAAA3055A1Z102,27AAAAA5083A1Z285,INV-13624,2023-04-07,260904.73,46962.85,307867.58
1560b2d17a264ef789a35c9e64b06805,27AAAAA1652A1Z254,27AAAAA9799A1Z28,INV-13625,2023-04-27,277521.6,49953.89,327475.49
53e983b0416f4496803726565743189a,07BBBBB1355B1Z379,18ABCDE7642F1Z268,INV-13626,2023-04-23,180368.01,32466.24,212834.25
e9395efbc3f749c08ecd04ca0ab777e1,07BBBBB6840B1Z231,16ABCDE2440F1Z609,INV-13627,2023-08-15,360363.54,64865.44,425228.98
a93372e424a74cb6a249b097838022ae,14ABCDE3531F1Z258,18ABCDE6833F1Z421,INV-13628,2023-12-22,96312.85,17336.31,113649.16
bab776a9a1554fa7818f615b12069241,27AAAAA2220A1Z248,27AAAAA8718A1Z19,INV-13629,2023-06-13,454476.07,81805.69,536281.76
55473cbcf59d46dc8b2a5583fd812f01,27AAAAA5035A1Z274,27AAAAA5228A1Z259,INV-13630,2023-06-25,238938.7,43008.97,281947.67000000004
4fe243f406e041dda00bff42e0479742,20ABCDE9380F1Z570,10ABCDE4586F1Z993,INV-13631,2023-04-16,258250.01,46485.0,304735.01
d72684e6c8cb40f8ab0b1c796954809d,20ABCDE3925F1Z841,28ABCDE4668F1Z373,INV-13632,2023-08-18,221957.48,39952.35,261909.83000000002
3f4346f4476d4c7998b1ae49d1a135ef,30ABCDE4958F1Z199,28ABCDE8599F1Z434,INV-13633,2023-12-17,368821.42,66387.86,435209.27999999997
a1ce2119e47e44eea876559f3b02a1db,31ABCDE2200F1Z109,33ABCDE6864F1Z651,INV-13634,2023-10-22,291229.7,52421.35,343651.05
7ab873341e574de1b7b48c9f8d3f9995,29ABCDE4254F1Z878,29ABCDE9226F1Z229,INV-13635,2023-07-17,452940.71,81529.33,534470.04
2d29fb2166d048c9ae12f6a02567132c,27ABCDE8307F1Z937,19ABCDE2000F1Z135,INV-13636,2024-01-14,283861.99,51095.16,334957.15
50ac22d1fda94bcc9499c0beed940c2c,11ABCDE6606F1Z349,10ABCDE4034F1Z534,INV-13637,2023-08-31,174872.9,31477.12,206350.02
030556d919a14b89830918d1fc6b5c19,11ABCDE4435F1Z201,25ABCDE8234F1Z1101,INV-13638,2023-09-28,403168.31,72570.3,475738.61
81f23798ccf942ed8261960d563793e7,07BBBBB5575B1Z492,11ABCDE1356F1Z464,INV-13639,2023-08-16,357189.71,64294.15,421483.86000000004
a0877e119d48459482683cd2f816ec88,24ABCDE6433F1Z1017,12ABCDE2824F1Z29,INV-13640,2023-12-31,105696.13,19025.3,124721.43000000001
3503807f8af3457fb459fd24e5180189,24ABCDE9252F1Z140,20ABCDE2385F1Z1134,INV-13641,2023-08-23,368167.12,66270.08,434437.2
d76e6a841f8740ada7b0e2121b49b9ce,12ABCDE5973F1Z133,20ABCDE2385F1Z1134,INV-13642,2023-10-01,456892.16,82240.59,539132.75
fb8508f86e4b42b7b5f9fe3423fd4ce8,07BBBBB7446B1Z399,17ABCDE9250F1Z400,INV-13643,2023-07-29,388678.2,69962.08,458640.28
dbf5548235bb4cd9b8911e9543b42c00,29ABCDE7665F1Z718,31ABCDE2816F1Z835,INV-13644,2023-06-11,210633.77,37914.08,248547.84999999998
a589ce103e394cc78ce68e2a4923127f,07BBBBB7001B1Z35,29ABCDE9456F1Z319,INV-13645,2024-01-03,313805.01,56484.9,370289.91000000003
4be3e2fc868543fab38fd6d0766cfffa,11ABCDE1729F1Z818,13ABCDE6500F1Z292,INV-13646,2023-07-25,169920.5,30585.69,200506.19
26b77681f27c46ef80bcd8d148750288,22ABCDE3165F1Z752,10ABCDE4963F1Z1059,INV-13647,2023-04-13,285679.23,51422.26,337101.49
7f7d25ed7bf644d6853584be9498326d,07BBBBB3812B1Z199,33ABCDE5912F1Z241,INV-13648,2023-11-12,286588.23,51585.88,338174.11
889873d05d9d4c5cbf200bddfe1f6846,30ABCDE8730F1Z620,15ABCDE5200F1Z657,INV-13649,2023-10-25,89735.2,16152.34,105887.54
704e60aa9179496b844e056925975aa2,29ABCDE2291F1Z530,15ABCDE8796F1Z477,INV-13650,2024-01-05,129226.9,23260.84,152487.74
181bd63f47394f4ebd09679bb70c79d8,24ABCDE9841F1Z725,31ABCDE1404F1Z757,INV-13651,2023-09-07,220184.85,39633.27,259818.12
ef6f2b99def54e68888682c0228f426d,32ABCDE8704F1Z683,23ABCDE5782F1Z111,INV-13652,2023-05-04,196400.49,35352.09,231752.58
e1e6ba823cf74339a27fa21de444a6ec,31ABCDE8067F1Z20,10ABCDE9209F1Z762,INV-13653,2023-08-18,82125.38,14782.57,96907.95000000001
37b26e5ef5ab46988001566a8c96a653,15ABCDE2773F1Z41,12ABCDE2478F1Z925,INV-13654,2023-05-30,254346.45,45782.36,300128.81
c08efa3c1db44807a8443eea0384444f,16ABCDE8448F1Z1040,18ABCDE7642F1Z268,INV-13655,2023-05-24,242167.5,43590.15,285757.65
fa985603957b4b3397315f3d5cfbd293,24ABCDE2949F1Z1012,24ABCDE6266F1Z382,INV-13656,2023-10-05,99630.3,17933.45,117563.75
0ca3517bd3df4d319c0fe61ba23b6e64,27AAAAA8413A1Z281,27AAAAA6628A1Z199,INV-13657,2023-05-25,344411.95,61994.15,406406.10000000003
627f435a4cef4d528715bd7fc907bfa8,32ABCDE9754F1Z124,11ABCDE2126F1Z1111,INV-13658,2023-05-09,130326.34,23458.74,153785.08
9c8f638c821e47fc9b01230c89ec0a80,31ABCDE8221F1Z436,20ABCDE2385F1Z1134,INV-13659,2024-01-18,211660.7,38098.93,249759.63
297e8385148f4b1e816fe004d994eab5,30ABCDE4958F1Z199,22ABCDE4372F1Z800,INV-13660,2023-08-19,288252.2,51885.4,340137.60000000003
c2d30a23d146493ebe93a44c17b2b9d9,07BBBBB4916B1Z254,23ABCDE2439F1Z228,INV-13661,2023-07-02,386091.37,69496.45,455587.82
61953ad2083d4713838d5b0c4508b97f,27AAAAA5267A1Z58,27AAAAA3500A1Z283,INV-13662,2023-08-04,468515.23,84332.74,552847.97
c03635786b4649cfabc46a13c5dfb144,27AAAAA6300A1Z43,27AAAAA9800A1Z30,INV-13663,2023-10-06,244202.78,43956.5,288159.28
5f9cbeb953fc409b953f46f9b42abad4,16ABCDE2489F1Z455,36ABCDE2823F1Z262,INV-13664,2024-01-10,277922.42,50026.04,327948.45999999996
ba678eee49484e90a45de7c594db7ed9,07BBBBB1842B1Z139,21ABCDE1891F1Z913,INV-13665,2023-07-23,224197.72,40355.59,264553.31
03d18d3dd4ed40d9b539f3be85114db4,07BBBBB8185B1Z158,20ABCDE8432F1Z5,INV-13666,2024-01-08,361742.29,65113.61,426855.89999999997
c7d365c728dc4279b2988e707f71f5bf,27AAAAA8189A1Z184,27AAAAA2617A1Z243,INV-13667,2023-05-09,145100.82,26118.15,171218.97
ec00b69836174bbda78edcddf569549c,16ABCDE7459F1Z285,23ABCDE6728F1Z1070,INV-13668,2024-01-07,299483.65,53907.06,353390.71
2b1ef94a38dc4f8ead0ce89194cc6ed0,15ABCDE7342F1Z1160,23ABCDE8997F1Z755,INV-13669,2023-09-03,248112.87,44660.32,292773.19
e15f9d84b81248a5a909a0db22174db5,12ABCDE4679F1Z190,12ABCDE8560F1Z709,INV-13670,2023-12-12,442422.36,79636.02,522058.38
68c8dd86ebcb472e882f87831b74ccc4,19ABCDE9155F1Z697,34ABCDE8100F1Z535,INV-13671,2023-11-02,458301.29,82494.23,540795.52
9b59c72e90574d17a81af9e130f6798f,16ABCDE5979F1Z1026,16ABCDE6161F1Z431,INV-13672,2023-04-08,435664.76,78419.66,514084.42000000004
d6f3383ebf024626879dcf75d9467b0b,11ABCDE2126F1Z1111,29ABCDE3626F1Z505,INV-13673,2024-01-04,98238.59,17682.95,115921.54
b9c8aaebc6204abfab06c8b6984b89a7,27AAAAA1681A1Z210,27AAAAA8060A1Z129,INV-13674,2023-07-15,165157.98,29728.44,194886.42
12a0f5dbe5d34c56b65caadd8402d5f2,36ABCDE9385F1Z867,22ABCDE5113F1Z1031,INV-13675,2023-05-18,382820.36,68907.66,451728.02
d5a7ead637924e279238a5d2fc557134,27AAAAA3837A1Z212,27AAAAA1856A1Z40,INV-13676,2023-04-22,201109.38,36199.69,237309.07
2f4743deb494437fa93086da0bebf5a4,23ABCDE3374F1Z1182,10ABCDE8650F1Z761,INV-13677,2023-06-07,434371.12,78186.8,512557.92
09fdde7edd7d4d62aba0d35276dd0ad5,07BBBBB2829B1Z246,29ABCDE3456F1Z389,INV-13678,2023-09-10,189129.32,34043.28,223172.6
30c17adfc01341c1a2f0214b0b3d9269,27AAAAA8579A1Z115,27AAAAA6741A1Z295,INV-13679,2023-12-28,209115.14,37640.73,246755.87000000002
c245646876394c8ca4eda4ddb50e13f8,07BBBBB3562B1Z424,34ABCDE3461F1Z605,INV-13680,2023-05-29,192282.3,34610.81,226893.11
c25ad35a1aae4636ba689de663e7e98d,24ABCDE8176F1Z94,35ABCDE4343F1Z1076,INV-13681,2023-08-12,450702.43,81126.44,531828.87
c045913699ea4992ad60cc39cb9a04e4,29ABCDE2815F1Z902,26ABCDE7783F1Z623,INV-13682,2023-06-27,147830.39,26609.47,174439.86000000002
58fb1dde4fbc4c0baf220d0cbffe2c01,35ABCDE5994F1Z659,29ABCDE1772F1Z896,INV-13683,2023-11-06,405137.78,72924.8,478062.58
60c64b2d960941d5bf22d001a2a60e53,32ABCDE9565F1Z1080,27ABCDE8307F1Z937,INV-13684,2023-08-02,430733.37,77532.01,508265.38
279633736a6c4791a2028e8f72657556,29ABCDE2689F1Z879,13ABCDE6098F1Z168,INV-13685,2023-05-29,306532.77,55175.9,361708.67000000004
3d47496ca83841d88681b561f7eb1ebc,30ABCDE6757F1Z577,23ABCDE7992F1Z763,INV-13686,2023-04-11,281655.68,50698.02,332353.7
d91e2c8cc7b84b54a9a39954e110f51d,33ABCDE9053F1Z853,12ABCDE4680F1Z61,INV-13687,2023-11-15,398124.43,71662.4,469786.82999999996
cda0971ba1854de7b66ba90262ca3508,21ABCDE1042F1Z1086,32ABCDE7693F1Z8,INV-13688,2023-11-06,404118.41,72741.31,476859.72
852e9f6b75154ecdbe30d40db02e1bdd,12ABCDE2463F1Z787,22ABCDE1578F1Z458,INV-13689,2023-10-08,353552.37,63639.43,417191.8
c4885f90512644c2b9a0526928ae1187,20ABCDE6812F1Z54,22ABCDE3274F1Z921,INV-13690,2023-09-16,468224.86,84280.47,552505.33
63df0db4354a4c37a259126c5ebc2e11,27ABCDE2301F1Z1041,12ABCDE1403F1Z233,INV-13691,2023-05-21,71345.57,12842.2,84187.77
ee684b26865b4519a8a60d6fd872dd4e,13ABCDE5149F1Z82,36ABCDE7264F1Z123,INV-13692,2023-05-15,163474.22,29425.36,192899.58000000002
f63acd3e92b14c4e827cba06e7e40d0f,29ABCDE9153F1Z690,24ABCDE2581F1Z1171,INV-13693,2023-05-28,87625.6,15772.61,103398.21
75e5474f7f8640fcbcf5b25e745671d0,30ABCDE9783F1Z632,22ABCDE3943F1Z208,INV-13694,2023-08-28,139309.23,25075.66,164384.89
49b8e9bf2f894019aec09eb9b621247a,34ABCDE6099F1Z361,28ABCDE1056F1Z539,INV-13695,2023-05-07,473831.37,85289.65,559121.02
c5156f260f3c4cbe89ce1e06ff3ef682,27AAAAA5281A1Z66,27AAAAA5545A1Z267,INV-13696,2023-05-13,188143.14,33865.77,222008.91
d6ade0e86fd3462a9f7b97121211bc48,27ABCDE6642F1Z662,17ABCDE2947F1Z424,INV-13697,2023-08-08,293924.5,52906.41,346830.91000000003
172951e98481488a8055525b299e11f0,14ABCDE2903F1Z110,10ABCDE6453F1Z196,INV-13698,2023-07-27,429658.67,77338.56,506997.23
e76bb3a675674b80acc843e2d54b0d24,22ABCDE2529F1Z1155,29ABCDE8917F1Z909,INV-13699,2023-08-29,191464.63,34463.63,225928.26
35689d57761449ddb4e18e9beda13079,07BBBBB4324B1Z222,36ABCDE1622F1Z538,INV-13700,2023-06-12,289494.77,52109.06,341603.83
8648e11d6ec04119bbc45993e8ec467a,18ABCDE2440F1Z239,17ABCDE1295F1Z955,INV-13701,2023-06-19,217071.39,39072.85,256144.24000000002
b81afba9750c473a9810bd2cb2a05d39,27AAAAA1559A1Z33,27AAAAA1976A1Z284,INV-13702,2023-10-29,217010.09,39061.82,256071.91
88080e2ebe7141c697b351571ded60aa,23ABCDE7612F1Z1154,32ABCDE9565F1Z1080,INV-13703,2023-11-26,270651.46,48717.26,319368.72000000003
c7c2ec60cbb94c1a96eb2a71dabac2e6,10ABCDE5380F1Z370,30ABCDE1063F1Z465,INV-13704,2023-08-06,143034.71,25746.25,168780.96
c86861b9ae644dd2b2543138c77b7584,11ABCDE1453F1Z840,25ABCDE8926F1Z296,INV-13705,2023-09-15,448990.41,80818.27,529808.6799999999
9b935dee84df456f83affecf83c42f55,29ABCDE9845F1Z945,30ABCDE3918F1Z678,INV-13706,2023-04-08,155927.78,28067.0,183994.78
1a22a54781c04ca5a68e08417b72dbae,19ABCDE2000F1Z135,35ABCDE4671F1Z18,INV-13707,2023-11-09,427526.2,76954.72,504480.92000000004
aa4815dd13b94f36ac115ed6f996c30a,27AAAAA8331A1Z11,27AAAAA6199A1Z255,INV-13708,2023-07-24,375443.74,67579.87,443023.61
ae231086c9784d50916b0bdaacb4a5f8,11ABCDE1305F1Z386,16ABCDE1269F1Z722,INV-13709,2023-10-01,398848.74,71792.77,470641.51
30607e8f854f440e813b5b1cd5a7f22e,27AAAAA4638A1Z65,27AAAAA9686A1Z144,INV-13710,2023-11-07,253556.96,45640.25,299197.20999999996
c0fffe3402eb4602a01bd07930dfb148,28ABCDE7803F1Z828,26ABCDE9345F1Z203,INV-13711,2023-12-18,421781.67,75920.7,497702.37
9aa1c5c23a7e4bfe899d957747a4914f,29ABCDE5934F1Z1158,17ABCDE9303F1Z58,INV-13712,2023-08-05,449876.73,80977.81,530854.54
60bb9b44e4f44512bc9980ff7f78eec2,27AAAAA6162A1Z164,27AAAAA6597A1Z235,INV-13713,2023-05-07,122874.35,22117.38,144991.73
8559515f73454598bfd84dafe925c0aa,14ABCDE6233F1Z357,33ABCDE5749F1Z1118,INV-13714,2023-07-08,283677.53,51061.96,334739.49000000005
17efce595d714b27a3058ce0563419ba,14ABCDE5687F1Z177,15ABCDE5200F1Z657,INV-13715,2023-10-06,395982.18,71276.79,467258.97
891a0a1a942849dd847bcdd8bd3b9e6d,28ABCDE2485F1Z549,24ABCDE9818F1Z303,INV-13716,2023-06-21,266982.4,48056.83,315039.23000000004
e4b4b889981945dca48dee87b1bc22c5,23ABCDE6728F1Z1070,12ABCDE4058F1Z121,INV-13717,2023-10-12,260868.38,46956.31,307824.69
3ab94e847fe44d8cb51a2bfafef83892,30ABCDE4660F1Z305,34ABCDE8198F1Z253,INV-13718,2023-08-10,221750.0,39915.0,261665.0
a0adfa1257344615be6e3952a4f8580a,35ABCDE5529F1Z877,31ABCDE4072F1Z584,INV-13719,2023-12-13,134919.95,24285.59,159205.54
0e8b78ecda7247b0abe27b67d07f5cab,31ABCDE8221F1Z436,22ABCDE3520F1Z941,INV-13720,2023-06-20,329739.9,59353.18,389093.08
2117171610264f92944d40d259342ec1,11ABCDE6606F1Z349,24ABCDE2549F1Z954,INV-13721,2023-08-12,152989.08,27538.03,180527.11
e67392856b5c4ee8a74486a9ff6275c1,25ABCDE5895F1Z334,25ABCDE4372F1Z998,INV-13722,2023-12-15,399845.63,71972.21,471817.84
121f929f9f574b06b0f6e52d8ec9465b,30ABCDE3091F1Z675,14ABCDE6638F1Z536,INV-13723,2023-12-05,174230.38,31361.47,205591.85
516c1857fa7d4400aee9c2bde3d37d39,13ABCDE3042F1Z182,10ABCDE9599F1Z785,INV-13724,2023-05-29,117456.2,21142.12,138598.32
f96bb33f3b6d47618ec195e47f7ac81a,20ABCDE4702F1Z513,14ABCDE2846F1Z566,INV-13725,2023-10-13,116462.6,20963.27,137425.87
dc568165d5a245c19cf58a06220b5285,27AAAAA5079A1Z236,27AAAAA5713A1Z121,INV-13726,2023-11-10,413284.45,74391.2,487675.65
70b51f6bc2bc4120945b9bfe48834c07,31ABCDE7827F1Z686,11ABCDE5000F1Z206,INV-13727,2023-08-22,279514.74,50312.65,329827.39
2f09a72cc2da4ef6915967491040f532,27AAAAA3767A1Z177,27AAAAA3356A1Z171,INV-13728,2023-10-18,298732.84,53771.91,352504.75
f0775409a1514699b935fcefd217bb5c,14ABCDE2846F1Z566,36ABCDE1422F1Z173,INV-13729,2023-04-18,498077.41,89653.93,587731.34
5f8fbd94c3a444e4b028eac2b927faf2,15ABCDE3539F1Z944,27ABCDE7883F1Z1103,INV-13730,2023-10-07,488289.02,87892.02,576181.04
10aa2c0a8b3f43e095c19c1bea38c803,27AAAAA3784A1Z222,27AAAAA8147A1Z13,INV-13731,2023-12-29,272068.65,48972.36,321041.01
f7f2a096860143fd89b4bca1aa6d0d32,27AAAAA3487A1Z92,27AAAAA5597A1Z59,INV-13732,2023-06-05,304786.85,54861.63,359648.48
fef9020cdc3c4b0aaa0f5d5ef51074c4,27AAAAA3710A1Z268,27AAAAA7979A1Z117,INV-13733,2023-05-17,404467.32,72804.12,477271.44
5ee58474befe4654b11b07ecdafdd86c,23ABCDE6849F1Z419,17ABCDE7092F1Z556,INV-13734,2023-09-02,293659.7,52858.75,346518.45
a1b78b4aa51b43eba45839accf07a3d9,36ABCDE7264F1Z123,33ABCDE9503F1Z512,INV-13735,2023-11-30,374717.6,67449.17,442166.76999999996
31ae9c6176ab48d39420ca9df8327dfe,07BBBBB3562B1Z424,24ABCDE9165F1Z1107,INV-13736,2023-11-25,79190.44,14254.28,93444.72
546d170bceac4e4ebc9068be81eb7d72,20ABCDE9612F1Z717,20ABCDE4020F1Z808,INV-13737,2023-08-05,359370.94,64686.77,424057.71
dc20a39751634b2d8565cb23fb04e8ba,32ABCDE7917F1Z1141,10ABCDE9599F1Z785,INV-13738,2023-08-11,305009.31,54901.68,359910.99
b57dc0d99ec3461b88b0119f9d239bc9,24ABCDE3017F1Z104,12ABCDE7970F1Z616,INV-13739,2023-08-07,422846.84,76112.43,498959.27
3ede8cff25de4eeb91480ce2d4990f4b,22ABCDE6465F1Z663,28ABCDE2013F1Z223,INV-13740,2023-06-04,229028.13,41225.06,270253.19
cd7e7966c55e4ca0a20f1755ec8be06b,13ABCDE3080F1Z314,23ABCDE5782F1Z111,INV-13741,2023-10-16,353884.4,63699.19,417583.59
9747b933f35e4a3586a09f0942d492b8,29ABCDE8493F1Z480,33ABCDE6890F1Z486,INV-13742,2023-04-02,401931.53,72347.68,474279.21
a106957cb1f242e6b5d7bbf80f1c729d,26ABCDE1845F1Z179,31ABCDE1063F1Z558,INV-13743,2023-11-03,82189.11,14794.04,96983.15
c5558b07919d46f0ac4409ee9566677c,27AAAAA6343A1Z60,27AAAAA9587A1Z87,INV-13744,2023-07-19,453818.67,81687.36,535506.03
480dd0207d8e4a859a8de5137dd54870,27AAAAA7096A1Z21,27AAAAA5089A1Z48,INV-13745,2023-07-09,81972.19,14754.99,96727.18000000001
752607d091474157a76a158f5f6629aa,23ABCDE8791F1Z238,28ABCDE4010F1Z917,INV-13746,2023-09-20,297179.87,53492.38,350672.25
